	antecedent	consequent	confidence	lift
20271	31,34,36,44	24	0.9801699716713881	1.4507778957713993
20272	3,29,47	35	0.9636363636363636	1.427839687194526
20273	24,31,38,64	60	0.9465753424657535	1.402560023567536
20274	6,35,38,57	31	0.9774011299435028	1.4466796531279773
20275	31,38,45,59	51	0.9636363636363636	1.4263060248022652
20276	12,22,66	16	0.9464285714285714	1.4038520682761801
20277	3,18,23	9	0.9278074866310161	1.394240694195791
20278	36,41	45	0.9280205655526992	1.3765471898079866
20279	18,38,64,66	57	0.9871428571428571	1.4610986650299216
20280	29,47,51,57	6	0.9516574585635359	1.4300806738283016
20281	29,41,50	46	0.9482288828337875	1.4050101081128594
20282	16,53,59	60	0.9625	1.4261559139784947
20283	4,37	23	0.945260347129506	1.400611568112322
20284	31,38,57,62,64	47	0.9885550786838341	1.4631889349369744
20285	18,36,53,58	35	0.9732394366197183	1.4420687566257764
20286	19,45,64	24	0.9676966292134831	1.432315741198904
20287	7,27	41	0.9230769230769231	1.3662728249194414
20288	8,47,51,53,64	31	0.9942279942279942	1.4715855811451943
20289	48,57,58	45	0.955617198335645	1.417481700007017
20290	4,24,41	15	0.9762237762237762	1.4449370178693486
20291	3,36,40,57	59	0.9803370786516854	1.45102523564127
20292	23,32,33,44	31	0.9842857142857143	1.4568697253337424
20293	8,49,59	51	0.9705056179775281	1.436473406630541
20294	62,63,66	38	0.9665738161559888	1.430653833150325
20295	15,18,19,57	4	0.9557399723374828	1.4600994255887487
20296	8,16,31,39	64	0.9788732394366197	1.4488585649233747
20297	4,15,29	24	0.9732016925246827	1.4404639444672531
20298	35,37,47,51,57	59	0.9786931818181818	1.4485920564398007
20299	29,57,61,66	31	0.9815602836879432	1.452835736758309
20300	8,47,57,62	6	0.9503448275862069	1.4281081487609522
20301	18,31,46,57	51	0.9801699716713881	1.4507778957713993
20302	18,32,33	6	0.9298245614035088	1.3972718054678683
20303	3,35,36,57	59	0.9761904761904762	1.4448877295279012
20304	36,39,43	45	0.9379217273954116	1.3912337355768323
20305	29,47,60	45	0.9503448275862069	1.409661111317323
20306	8,11	6	0.9073359073359073	1.3634775139682447
20307	36,48,59,64	39	0.9815078236130867	1.45275808908575
20308	31,36,53,59,64	35	0.9746835443037974	1.4442085204845516
20309	2,19,31,44	24	0.9858356940509915	1.4591638951689219
20310	9,47,66	51	0.9601100412654745	1.421086613172743
20311	18,49,59	51	0.9651810584958217	1.4285923722956415
20312	15,47,54,57	18	0.966804979253112	1.4340767076542396
20313	17,59,62	24	0.9787535410764873	1.4486813959220186
20314	3,15,18,57	19	0.9666203059805285	1.4384479283381946
20315	19,36,55	2	0.9623430962343096	1.5103744722219574
20316	47,57,61,64	31	0.9857752489331437	1.4590744286035144
20317	29,36,45,59	31	0.9760225669957687	1.4446392022773031
20318	16,29,32	60	0.9786931818181818	1.4501496823069404
20319	24,54,57,61	31	0.9857142857142858	1.458984195181832
20320	33,37,54,59	18	0.9829787234042553	1.4580674713143853
20321	32,33,57,58	31	0.9801136363636364	1.4506945122546626
20322	20,24,57	6	0.9488559892328399	1.4258708322386624
20323	3,18,37,52	59	0.9773371104815864	1.446584896072638
20324	36,45,64	23	0.9266666666666666	1.3730609318996416
20325	33,35,36,51	18	0.9649859943977591	1.4313785794188505
20326	2,20,47	8	0.9399727148703957	1.397284143572174
20327	34,36,57,66	59	0.9676966292134831	1.432315741198904
20328	19,50,65	24	0.9707927677329624	1.4368984252803674
20329	15,38,66	31	0.9665738161559888	1.430653833150325
20330	31,36,38,44	6	0.9517241379310345	1.4301808746662656
20331	17,36,37	24	0.9750692520775623	1.4432281733221062
20332	29,33,39,51	31	0.9773049645390071	1.4465373159342123
20333	18,36,37,40	24	0.9719101123595506	1.4385522393463595
20334	24,38,51,54	31	0.9815864022662889	1.45287439562078
20335	8,33,39	6	0.9386920980926431	1.4105972859014855
20336	18,44,47,62	35	0.976056338028169	1.4462426169922764
20337	17,60,64	24	0.9652777777777778	1.428735529299439
20338	30,50,57	59	0.9637883008356546	1.4265309114409581
20339	24,60,65	9	0.9442176870748299	1.418900733684968
20340	34,44,47,64	31	0.9830508474576272	1.4550419632616651
20341	31,32,39,53	24	0.9718706047819972	1.438493763039304
20342	8,36,53,64	44	0.9503448275862069	1.4066328382532685
20343	2,32,47,57	24	0.9787234042553191	1.4486367895422445
20344	15,18,31,38	35	0.9609483960948396	1.423856870772784
20345	11,20,54	18	0.9582753824756607	1.4214246254590532
20346	4,18,47,54	15	0.9828815977175464	1.4547914518311265
20347	9,61,65	21	0.9492455418381345	1.4080305238460165
20348	15,24,47,64	18	0.9637883008356546	1.429602022122209
20349	3,37,63	28	0.9596100278551533	1.4249381663625014
20350	19,23,29	31	0.9732016925246827	1.4404639444672531
20351	37,47,60	45	0.9326145552560647	1.3833615254497926
20352	38,48,66	45	0.955617198335645	1.417481700007017
20353	3,24,58	44	0.9544198895027625	1.412664455139427
20354	6,24,31,35	44	0.9763888888888889	1.4451814058956916
20355	20,54,63	24	0.9624478442280946	1.4245468628854074
20356	9,28,51	31	0.96398891966759	1.4268278531707186
20357	18,31,40,51	37	0.9745762711864406	1.4424984980611333
20358	17,40,63	24	0.9570637119113573	1.4165776530761012
20359	24,45,47,53	31	0.9857549857549858	1.4590444364880455
20360	11,28,35	31	0.9542936288088643	1.4124775730382544
20361	10,33,57	44	0.9649859943977591	1.4283036522879828
20362	5,58,61	31	0.9636363636363636	1.4263060248022652
20363	31,40,54,57	18	0.9745762711864406	1.445603984601631
20364	22,25,68	63	0.9693593314763231	1.434776754859692
20365	31,44,51,60	47	0.9773691654879774	1.4466323416137838
20366	29,47,54,57	31	0.990084985835694	1.4654533947170636
20367	24,31,37,38,53	57	0.9885714285714285	1.4632131348780113
20368	17,47,52	24	0.9667128987517337	1.4308596933188926
20369	4,24,31	23	0.9448924731182796	1.4000664816741821
20370	18,34,54,59	31	0.9817158931082982	1.4530660587575026
20371	24,28,31,34	59	0.9746478873239437	1.442604499175504
20372	9,30,36	35	0.9599447513812155	1.4223697498960377
20373	33,39,47,53	31	0.9845505617977528	1.4572617337887253
20374	38,47,51,57	30	0.9430122116689281	1.3972804598707345
20375	9,35,39	23	0.9336043360433605	1.3833406183524202
20376	3,50	41	0.9079118028534371	1.3438264923007908
20377	9,45,50	31	0.9652777777777778	1.428735529299439
20378	9,30,60	31	0.9663394109396914	1.430306883216858
20379	37,39,54,59	31	0.9856938483547926	1.458953945255536
20380	3,6,57	23	0.9402985074626866	1.3932595089070776
20381	9,24,33,35	31	0.9815602836879432	1.452835736758309
20382	6,12,58	35	0.9569444444444445	1.4179241338112307
20383	15,31,32	6	0.946793997271487	1.4227722227264006
20384	24,34,58,64	31	0.9745403111739745	1.4424452726076658
20385	9,23,53	24	0.9640387275242047	1.4269015752184253
20386	31,39,45,57	35	0.9623955431754875	1.4260011381675504
20387	16,68,69	9	0.9288590604026845	1.3958209217392576
20388	24,35,36,44	45	0.9465020576131687	1.4039610714649586
20389	12,35,47,62	44	0.9704225352112676	1.4363504334276334
20390	34,58,68	65	0.9664804469273743	1.432053823511744
20391	47,50	30	0.908745247148289	1.3465063984627337
20392	9,65,66	45	0.9439124487004104	1.4001198647030846
20393	4,8,44	24	0.96105702364395	1.422488269152914
20394	46,53	45	0.9119496855345912	1.3527090060997489
20395	18,23,24,51	31	0.9789325842696629	1.4489464029254515
20396	16,68	9	0.9166666666666666	1.3774990912395493
20397	40,53	6	0.9125475285171103	1.3713091540856903
20398	2,32,47,51	31	0.9856938483547926	1.458953945255536
20399	18,24,40,59	31	0.981638418079096	1.452951385728243
20400	24,54,59,64	18	0.9693593314763231	1.4378656176258056
20401	6,53,63	46	0.9466484268125855	1.402668314137358
20402	38,39,52	45	0.9451303155006858	1.4019263452744297
20403	31,44,47,53	18	0.9694444444444444	1.4379918670015548
20404	10,24,30	47	0.9609483960948396	1.422327486378828
20405	31,47,54,58	18	0.97054698457223	1.4396272817443843
20406	33,40,51	18	0.9587912087912088	1.4221897585729664
20407	18,38,50,57	59	0.976123595505618	1.4447887374938146
20408	34,56	21	0.9032258064516129	1.3397687419702073
20409	21,25,36	24	0.9609483960948396	1.422327486378828
20410	24,51,66	9	0.9491758241758241	1.4263514566131796
20411	19,36,40,57	24	0.9842857142857143	1.4568697253337424
20412	2,38,47,59	44	0.9707927677329624	1.4368984252803674
20413	12,18,35,54	59	0.9676966292134831	1.432315741198904
20414	18,35,47,54,57	59	0.9786931818181818	1.4485920564398007
20415	17,21,61	63	0.9629120879120879	1.4252340033757864
20416	24,54,59,66	31	0.9885222381635581	1.463140326734031
20417	20,37,54	18	0.9747191011235955	1.4458158464459792
20418	19,32,44,54	24	0.9786931818181818	1.4485920564398007
20419	31,55,60	44	0.9530386740331491	1.4106200782144784
20420	42,46,67	41	0.9774011299435028	1.4466796531279773
20421	34,57,59,66	51	0.9676966292134831	1.432315741198904
20422	4,19,24,44	31	0.9622905027932961	1.4243139772815918
20423	10,35,43,44	47	0.9774011299435028	1.4466796531279773
20424	32,36,51,64	31	0.9705882352941176	1.436595690907942
20425	36,43,54	30	0.927710843373494	1.3746081098587901
20426	9,37,57,66	31	0.9829787234042553	1.4549352103663413
20427	33,38,39,44	35	0.9663394109396914	1.431844847607414
20428	2,17,47,54	44	0.9676966292134831	1.432315741198904
20429	31,33,35,36	45	0.953232462173315	1.4139443841494383
20430	3,31,57,59	23	0.9534883720930233	1.4128032008002003
20431	24,33,36,60	31	0.9816643159379408	1.4529897178974032
20432	18,34,38,58	31	0.9732016925246827	1.4404639444672531
20433	19,25,55	2	0.9493150684931507	1.489927294286517
20434	31,54,61	45	0.9426229508196722	1.3982071326474794
20435	31,32,51,57	6	0.9466484268125855	1.4225534701720206
20436	28,46	6	0.9040920716112532	1.3586029167724176
20437	12,18,37,59	3	0.9543568464730291	1.4927397666740454
20438	6,24,35	23	0.9311740890688259	1.3797396717600454
20439	19,24,55	4	0.9357429718875502	1.4295496843248827
20440	18,33,60,64	31	0.9773371104815864	1.446584896072638
20441	2,8,57,64	35	0.9691444600280504	1.4360011461490898
20442	45,48,50	29	0.972027972027972	1.4387266868469875
20443	13,36,57	59	0.9746478873239437	1.442604499175504
20444	18,31,38,47,57	35	0.9719887955182073	1.440215656154935
20445	15,20,38	44	0.969187675070028	1.4345226812529521
20446	23,33,51,57	31	0.9829302987197724	1.4548635355916717
20447	31,37,51,66	53	0.9626038781163435	1.4247778131517952
20448	47,48,64	6	0.957004160887656	1.438115303929324
20449	48,53,61	45	0.9491758241758241	1.407927110564355
20450	24,29,33,53	31	0.9816901408450704	1.4530279420886218
20451	37,38,44,62	47	0.9871244635193133	1.4610714400962552
20452	17,29,61	31	0.969187675070028	1.4345226812529521
20453	34,53,57,59	18	0.9693165969316597	1.437802228817898
20454	3,23,31,36	51	0.9690576652601969	1.4343302499769615
20455	6,19,50	24	0.9746121297602257	1.442551573372278
20456	30,33,49	31	0.9636871508379888	1.426381196406819
20457	12,21,66	63	0.9609483960948396	1.422327486378828
20458	47,51,60	45	0.927710843373494	1.3760877741320503
20459	29,35,36,58	31	0.9731638418079096	1.4404079205277114
20460	39,64	30	0.9093137254901961	1.347348724436011
20461	29,33,34,51	31	0.9871977240398293	1.4611798751094358
20462	24,29,51,53	31	0.9760900140646976	1.4447390326328178
20463	26,67,69	65	0.9517241379310345	1.4101890989988877
20464	18,24,51,58	31	0.9788434414668548	1.4488144600873532
20465	20,30,59	47	0.9663865546218487	1.4303766619429725
20466	11,38,47	35	0.9611650485436893	1.4241778891324774
20467	29,36,67	39	0.9582753824756607	1.4183710816879274
20468	29,32	45	0.9311224489795918	1.3811482612420642
